Number,Date-Time,Temp(°C),Salinity(psu),Conduct(mS/cm),Velocity(m/sec)
1131,20.06.2024 17:00:00,"19,26","0,02","0,02","1479,43"
1132,20.06.2024 19:00:00,"19,41","0,02","0,02","1479,90"
1133,20.06.2024 21:00:00,"19,47","0,02","0,02","1480,09"
1134,20.06.2024 23:00:00,"19,53","0,02","0,02","1480,28"
1135,21.06.2024 01:00:00,"19,59","0,02","0,02","1480,46"
1136,21.06.2024 03:00:00,"19,62","0,02","0,02","1480,56"
1137,21.06.2024 05:00:00,"19,65","0,02","0,02","1480,65"
1138,21.06.2024 07:00:00,"19,67","0,02","0,02","1480,74"
1139,21.06.2024 09:00:00,"19,70","0,02","0,02","1480,83"
1140,21.06.2024 11:00:00,"19,73","0,02","0,02","1480,93"
1141,21.06.2024 13:00:00,"19,79","0,02","0,02","1481,11"
1142,21.06.2024 15:00:00,"19,82","0,02","0,02","1481,21"
1143,21.06.2024 17:00:00,"19,85","0,02","0,02","1481,30"
1144,21.06.2024 19:00:00,"19,85","0,02","0,02","1481,30"
1145,21.06.2024 21:00:00,"19,91","0,02","0,02","1481,48"
1146,21.06.2024 23:00:00,"20,00","0,02","0,02","1481,76"
1147,22.06.2024 01:00:00,"20,09","0,02","0,02","1482,03"
1148,22.06.2024 03:00:00,"20,09","0,02","0,02","1482,03"
1149,22.06.2024 05:00:00,"19,97","0,02","0,02","1481,67"
1150,22.06.2024 07:00:00,"19,82","0,02","0,02","1481,21"
1151,22.06.2024 09:00:00,"19,70","0,02","0,02","1480,83"
1152,22.06.2024 11:00:00,"19,70","0,02","0,02","1480,83"
1153,22.06.2024 13:00:00,"19,88","0,02","0,02","1481,39"
1154,22.06.2024 15:00:00,"20,09","0,02","0,02","1482,03"
1155,22.06.2024 17:00:00,"20,18","0,02","0,02","1482,31"
1156,22.06.2024 19:00:00,"20,15","0,02","0,02","1482,22"
1157,22.06.2024 21:00:00,"20,12","0,02","0,02","1482,13"
1158,22.06.2024 23:00:00,"19,97","0,02","0,02","1481,67"
1159,23.06.2024 01:00:00,"19,82","0,02","0,02","1481,21"
1160,23.06.2024 03:00:00,"19,67","0,02","0,02","1480,74"
1161,23.06.2024 05:00:00,"19,50","0,02","0,02","1480,18"
1162,23.06.2024 07:00:00,"19,32","0,02","0,02","1479,62"
1163,23.06.2024 09:00:00,"19,17","0,02","0,02","1479,15"
1164,23.06.2024 11:00:00,"19,11","0,02","0,02","1478,96"
1165,23.06.2024 13:00:00,"19,35","0,02","0,02","1479,72"
1166,23.06.2024 15:00:00,"19,53","0,02","0,02","1480,28"
1167,23.06.2024 17:00:00,"19,62","0,02","0,02","1480,56"
1168,23.06.2024 19:00:00,"19,62","0,02","0,02","1480,56"
1169,23.06.2024 21:00:00,"19,65","0,02","0,02","1480,65"
1170,23.06.2024 23:00:00,"19,67","0,02","0,02","1480,74"
1171,24.06.2024 01:00:00,"19,67","0,02","0,02","1480,74"
1172,24.06.2024 03:00:00,"19,65","0,02","0,02","1480,65"
1173,24.06.2024 05:00:00,"19,59","0,02","0,02","1480,46"
1174,24.06.2024 07:00:00,"19,56","0,02","0,02","1480,37"
1175,24.06.2024 09:00:00,"19,56","0,02","0,02","1480,37"
1176,24.06.2024 11:00:00,"19,56","0,02","0,02","1480,37"
1177,24.06.2024 13:00:00,"19,53","0,02","0,02","1480,28"
1178,24.06.2024 15:00:00,"19,56","0,02","0,02","1480,37"
1179,24.06.2024 17:00:00,"19,62","0,02","0,02","1480,56"
1180,24.06.2024 19:00:00,"19,67","0,02","0,02","1480,74"
1181,24.06.2024 21:00:00,"19,73","0,02","0,02","1480,93"
1182,24.06.2024 23:00:00,"19,76","0,02","0,02","1481,02"
1183,25.06.2024 01:00:00,"19,76","0,02","0,02","1481,02"
1184,25.06.2024 03:00:00,"19,76","0,02","0,02","1481,02"
1185,25.06.2024 05:00:00,"19,79","0,02","0,02","1481,11"
1186,25.06.2024 07:00:00,"19,79","0,02","0,02","1481,11"
1187,25.06.2024 09:00:00,"19,73","0,02","0,02","1480,93"
1188,25.06.2024 11:00:00,"19,70","0,02","0,02","1480,83"
1189,25.06.2024 13:00:00,"19,67","0,03","0,05","1480,76"
1190,25.06.2024 15:00:00,"19,73","0,02","0,02","1480,93"
1191,25.06.2024 17:00:00,"19,79","0,02","0,02","1481,11"
1192,25.06.2024 19:00:00,"19,79","0,02","0,02","1481,11"
1193,25.06.2024 21:00:00,"19,82","0,02","0,02","1481,21"
1194,25.06.2024 23:00:00,"19,82","0,02","0,02","1481,21"
1195,26.06.2024 01:00:00,"19,82","0,02","0,02","1481,21"
1196,26.06.2024 03:00:00,"19,82","0,02","0,02","1481,21"
1197,26.06.2024 05:00:00,"19,79","0,02","0,02","1481,11"
1198,26.06.2024 07:00:00,"19,73","0,02","0,02","1480,93"
1199,26.06.2024 09:00:00,"19,73","0,02","0,02","1480,93"
1200,26.06.2024 11:00:00,"19,76","0,02","0,02","1481,02"
1201,26.06.2024 13:00:00,"19,79","0,02","0,02","1481,11"
1202,26.06.2024 15:00:00,"19,82","0,02","0,02","1481,21"
1203,26.06.2024 17:00:00,"19,91","0,02","0,02","1481,48"
1204,26.06.2024 19:00:00,"19,97","0,02","0,02","1481,67"
1205,26.06.2024 21:00:00,"20,03","0,02","0,02","1481,85"
1206,26.06.2024 23:00:00,"20,06","0,02","0,02","1481,94"
1207,27.06.2024 01:00:00,"20,09","0,02","0,02","1482,03"
1208,27.06.2024 03:00:00,"20,09","0,02","0,02","1482,03"
1209,27.06.2024 05:00:00,"20,09","0,02","0,02","1482,03"
1210,27.06.2024 07:00:00,"20,12","0,02","0,02","1482,13"
1211,27.06.2024 09:00:00,"20,09","0,02","0,02","1482,03"
1212,27.06.2024 11:00:00,"20,09","0,02","0,02","1482,03"
1213,27.06.2024 13:00:00,"20,06","0,02","0,02","1481,94"
1214,27.06.2024 15:00:00,"20,09","0,02","0,02","1482,03"
1215,27.06.2024 17:00:00,"20,12","0,02","0,02","1482,13"
1216,27.06.2024 19:00:00,"20,15","0,03","0,05","1482,23"
1217,27.06.2024 21:00:00,"20,18","0,02","0,02","1482,31"
1218,27.06.2024 23:00:00,"20,18","0,02","0,02","1482,31"
1219,28.06.2024 01:00:00,"20,18","0,02","0,02","1482,31"
1220,28.06.2024 03:00:00,"20,15","0,02","0,02","1482,22"
1221,28.06.2024 05:00:00,"20,09","0,02","0,02","1482,03"
1222,28.06.2024 07:00:00,"19,97","0,02","0,02","1481,67"
1223,28.06.2024 09:00:00,"19,88","0,03","0,05","1481,41"
1224,28.06.2024 11:00:00,"19,82","0,02","0,02","1481,21"
1225,28.06.2024 13:00:00,"19,79","0,02","0,02","1481,11"
1226,28.06.2024 15:00:00,"19,76","0,02","0,02","1481,02"
1227,28.06.2024 17:00:00,"19,73","0,02","0,02","1480,93"
1228,28.06.2024 19:00:00,"19,70","0,02","0,02","1480,83"
1229,28.06.2024 21:00:00,"19,70","0,02","0,02","1480,83"
1230,28.06.2024 23:00:00,"19,53","0,02","0,02","1480,28"
1231,29.06.2024 01:00:00,"19,29","0,02","0,02","1479,53"
1232,29.06.2024 03:00:00,"19,08","0,02","0,02","1478,87"
1233,29.06.2024 05:00:00,"18,99","0,02","0,02","1478,58"
1234,29.06.2024 07:00:00,"18,90","0,02","0,02","1478,30"
1235,29.06.2024 09:00:00,"18,93","0,02","0,02","1478,39"
1236,29.06.2024 11:00:00,"19,05","0,02","0,02","1478,77"
1237,29.06.2024 13:00:00,"19,17","0,02","0,02","1479,15"
1238,29.06.2024 15:00:00,"19,14","0,02","0,02","1479,06"
1239,29.06.2024 17:00:00,"19,08","0,02","0,02","1478,87"
1240,29.06.2024 19:00:00,"18,96","0,02","0,02","1478,49"
1241,29.06.2024 21:00:00,"18,90","0,02","0,02","1478,30"
1242,29.06.2024 23:00:00,"19,05","0,02","0,02","1478,77"
1243,30.06.2024 01:00:00,"19,14","0,02","0,02","1479,06"
1244,30.06.2024 03:00:00,"19,11","0,02","0,02","1478,96"
1245,30.06.2024 05:00:00,"19,20","0,02","0,02","1479,24"
1246,30.06.2024 07:00:00,"19,41","0,03","0,05","1479,92"
1247,30.06.2024 09:00:00,"19,67","0,02","0,02","1480,74"
1248,30.06.2024 11:00:00,"20,06","0,02","0,02","1481,94"
1249,30.06.2024 13:00:00,"20,09","0,02","0,02","1482,03"
1250,30.06.2024 15:00:00,"20,12","0,02","0,02","1482,13"
1251,30.06.2024 17:00:00,"20,12","0,02","0,02","1482,13"
1252,30.06.2024 19:00:00,"20,12","0,02","0,02","1482,13"
1253,30.06.2024 21:00:00,"20,12","0,02","0,02","1482,13"
1254,30.06.2024 23:00:00,"20,09","0,02","0,02","1482,03"
1255,01.07.2024 01:00:00,"20,06","0,02","0,02","1481,94"
1256,01.07.2024 03:00:00,"20,03","0,02","0,02","1481,85"
1257,01.07.2024 05:00:00,"20,06","0,02","0,02","1481,94"
1258,01.07.2024 07:00:00,"20,09","0,02","0,02","1482,03"
1259,01.07.2024 09:00:00,"20,06","0,02","0,02","1481,94"
1260,01.07.2024 11:00:00,"20,03","0,02","0,02","1481,85"
1261,01.07.2024 13:00:00,"20,00","0,02","0,02","1481,76"
1262,01.07.2024 15:00:00,"20,03","0,02","0,02","1481,85"
1263,01.07.2024 17:00:00,"20,06","0,02","0,02","1481,94"
1264,01.07.2024 19:00:00,"20,03","0,02","0,02","1481,85"
1265,01.07.2024 21:00:00,"20,00","0,03","0,05","1481,77"
1266,01.07.2024 23:00:00,"20,00","0,02","0,02","1481,76"
1267,02.07.2024 01:00:00,"20,00","0,02","0,02","1481,76"
1268,02.07.2024 03:00:00,"19,97","0,02","0,02","1481,67"
1269,02.07.2024 05:00:00,"19,97","0,02","0,02","1481,67"
1270,02.07.2024 07:00:00,"19,94","0,02","0,02","1481,57"
1271,02.07.2024 09:00:00,"19,94","0,02","0,02","1481,57"
1272,02.07.2024 11:00:00,"19,94","0,02","0,02","1481,57"
1273,02.07.2024 13:00:00,"19,94","0,02","0,02","1481,57"
1274,02.07.2024 15:00:00,"19,94","0,02","0,02","1481,57"
1275,02.07.2024 17:00:00,"19,94","0,02","0,02","1481,57"
1276,02.07.2024 19:00:00,"19,97","0,02","0,02","1481,67"
1277,02.07.2024 21:00:00,"20,00","0,02","0,02","1481,76"
1278,02.07.2024 23:00:00,"20,00","0,02","0,02","1481,76"
1279,03.07.2024 01:00:00,"19,97","0,02","0,02","1481,67"
1280,03.07.2024 03:00:00,"20,00","0,03","0,05","1481,77"
1281,03.07.2024 05:00:00,"20,03","0,02","0,02","1481,85"
1282,03.07.2024 07:00:00,"20,06","0,03","0,05","1481,96"
1283,03.07.2024 09:00:00,"20,06","0,03","0,05","1481,96"
1284,03.07.2024 11:00:00,"20,06","0,03","0,05","1481,96"
1285,03.07.2024 13:00:00,"20,06","0,02","0,02","1481,94"
1286,03.07.2024 15:00:00,"20,09","0,02","0,02","1482,03"
1287,03.07.2024 17:00:00,"20,12","0,03","0,05","1482,14"
1288,03.07.2024 19:00:00,"20,15","0,02","0,02","1482,22"
1289,03.07.2024 21:00:00,"20,15","0,02","0,02","1482,22"
1290,03.07.2024 23:00:00,"20,15","0,03","0,05","1482,23"
1291,04.07.2024 01:00:00,"20,18","0,02","0,02","1482,31"
1292,04.07.2024 03:00:00,"20,15","0,02","0,02","1482,22"
1293,04.07.2024 05:00:00,"20,12","0,02","0,02","1482,13"
1294,04.07.2024 07:00:00,"20,09","0,03","0,05","1482,05"
1295,04.07.2024 09:00:00,"20,12","0,03","0,05","1482,14"
1296,04.07.2024 11:00:00,"20,12","0,02","0,02","1482,13"
1297,04.07.2024 13:00:00,"20,12","0,02","0,02","1482,13"
1298,04.07.2024 15:00:00,"20,12","0,03","0,05","1482,14"
1299,04.07.2024 17:00:00,"20,15","0,02","0,02","1482,22"
1300,04.07.2024 19:00:00,"20,18","0,02","0,02","1482,31"
1301,04.07.2024 21:00:00,"20,18","0,03","0,05","1482,32"
1302,04.07.2024 23:00:00,"20,21","0,02","0,02","1482,40"
1303,05.07.2024 01:00:00,"20,18","0,03","0,05","1482,32"
1304,05.07.2024 03:00:00,"20,18","0,03","0,05","1482,32"
1305,05.07.2024 05:00:00,"20,18","0,02","0,02","1482,31"
1306,05.07.2024 07:00:00,"20,15","0,02","0,02","1482,22"
1307,05.07.2024 09:00:00,"20,12","0,02","0,02","1482,13"
1308,05.07.2024 11:00:00,"20,09","0,02","0,02","1482,03"
1309,05.07.2024 13:00:00,"20,12","0,03","0,05","1482,14"
1310,05.07.2024 15:00:00,"20,15","0,03","0,05","1482,23"
1311,05.07.2024 17:00:00,"20,15","0,03","0,05","1482,23"
1312,05.07.2024 19:00:00,"20,15","0,02","0,02","1482,22"
1313,05.07.2024 21:00:00,"20,15","0,03","0,05","1482,23"
1314,05.07.2024 23:00:00,"20,18","0,03","0,05","1482,32"
1315,06.07.2024 01:00:00,"20,18","0,02","0,02","1482,31"
1316,06.07.2024 03:00:00,"20,15","0,03","0,05","1482,23"
1317,06.07.2024 05:00:00,"20,12","0,03","0,05","1482,14"
1318,06.07.2024 07:00:00,"20,09","0,03","0,05","1482,05"
1319,06.07.2024 09:00:00,"20,09","0,03","0,05","1482,05"
1320,06.07.2024 11:00:00,"20,09","0,03","0,05","1482,05"
1321,06.07.2024 13:00:00,"20,06","0,02","0,02","1481,94"
1322,06.07.2024 15:00:00,"20,03","0,02","0,02","1481,85"
1323,06.07.2024 17:00:00,"20,09","0,02","0,02","1482,03"
1324,06.07.2024 19:00:00,"20,15","0,02","0,02","1482,22"
1325,06.07.2024 21:00:00,"20,18","0,02","0,02","1482,31"
1326,06.07.2024 23:00:00,"20,18","0,03","0,05","1482,32"
1327,07.07.2024 01:00:00,"20,18","0,02","0,02","1482,31"
1328,07.07.2024 03:00:00,"20,18","0,03","0,05","1482,32"
1329,07.07.2024 05:00:00,"20,21","0,02","0,02","1482,40"
1330,07.07.2024 07:00:00,"20,15","0,03","0,05","1482,23"
1331,07.07.2024 09:00:00,"20,09","0,03","0,05","1482,05"
1332,07.07.2024 11:00:00,"20,06","0,03","0,05","1481,96"
1333,07.07.2024 13:00:00,"20,09","0,02","0,02","1482,03"
1334,07.07.2024 15:00:00,"20,12","0,02","0,02","1482,13"
1335,07.07.2024 17:00:00,"20,15","0,02","0,02","1482,22"
1336,07.07.2024 19:00:00,"20,15","0,03","0,05","1482,23"
1337,07.07.2024 21:00:00,"20,18","0,03","0,05","1482,32"
1338,07.07.2024 23:00:00,"20,27","0,03","0,05","1482,60"
1339,08.07.2024 01:00:00,"20,35","0,02","0,02","1482,86"
1340,08.07.2024 03:00:00,"20,38","0,03","0,05","1482,96"
1341,08.07.2024 05:00:00,"20,38","0,03","0,05","1482,96"
1342,08.07.2024 07:00:00,"20,35","0,03","0,05","1482,87"
1343,08.07.2024 09:00:00,"20,35","0,03","0,05","1482,87"
1344,08.07.2024 11:00:00,"20,35","0,03","0,05","1482,87"
1345,08.07.2024 13:00:00,"20,32","0,03","0,05","1482,78"
1346,08.07.2024 15:00:00,"20,32","0,03","0,05","1482,78"
1347,08.07.2024 17:00:00,"20,41","0,03","0,05","1483,05"
1348,08.07.2024 19:00:00,"20,53","0,03","0,05","1483,42"
1349,08.07.2024 21:00:00,"20,50","0,03","0,05","1483,33"
1350,08.07.2024 23:00:00,"20,32","0,03","0,05","1482,78"
1351,09.07.2024 01:00:00,"20,18","0,02","0,02","1482,31"
1352,09.07.2024 03:00:00,"20,09","0,03","0,05","1482,05"
1353,09.07.2024 05:00:00,"19,97","0,02","0,02","1481,67"
1354,09.07.2024 07:00:00,"19,88","0,02","0,02","1481,39"
1355,09.07.2024 09:00:00,"19,94","0,02","0,02","1481,57"
1356,09.07.2024 11:00:00,"20,15","0,02","0,02","1482,22"
1357,09.07.2024 13:00:00,"20,35","0,03","0,05","1482,87"
1358,09.07.2024 15:00:00,"20,56","0,03","0,05","1483,51"
1359,09.07.2024 17:00:00,"20,74","0,03","0,05","1484,05"
1360,09.07.2024 19:00:00,"20,88","0,03","0,05","1484,50"
1361,09.07.2024 21:00:00,"21,03","0,03","0,05","1484,94"
1362,09.07.2024 23:00:00,"21,15","0,03","0,05","1485,30"
1363,10.07.2024 01:00:00,"21,18","0,03","0,05","1485,39"
1364,10.07.2024 03:00:00,"21,18","0,03","0,05","1485,39"
1365,10.07.2024 05:00:00,"21,15","0,03","0,05","1485,30"
1366,10.07.2024 07:00:00,"21,12","0,03","0,05","1485,21"
1367,10.07.2024 09:00:00,"21,15","0,03","0,05","1485,30"
1368,10.07.2024 11:00:00,"21,15","0,03","0,05","1485,30"
1369,10.07.2024 13:00:00,"21,12","0,03","0,05","1485,21"
1370,10.07.2024 15:00:00,"21,18","0,03","0,05","1485,39"
1371,10.07.2024 17:00:00,"21,30","0,03","0,05","1485,74"
1372,10.07.2024 19:00:00,"21,41","0,03","0,05","1486,09"
1373,10.07.2024 21:00:00,"21,50","0,03","0,05","1486,36"
1374,10.07.2024 23:00:00,"21,74","0,03","0,05","1487,06"
1375,11.07.2024 01:00:00,"22,03","0,03","0,05","1487,93"
1376,11.07.2024 03:00:00,"22,29","0,03","0,05","1488,71"
1377,11.07.2024 05:00:00,"22,41","0,03","0,05","1489,05"
1378,11.07.2024 07:00:00,"22,41","0,03","0,05","1489,05"
1379,11.07.2024 09:00:00,"22,47","0,03","0,05","1489,22"
1380,11.07.2024 11:00:00,"22,58","0,03","0,05","1489,56"
1381,11.07.2024 13:00:00,"22,67","0,03","0,05","1489,82"
1382,11.07.2024 15:00:00,"22,85","0,03","0,05","1490,33"
1383,11.07.2024 17:00:00,"23,11","0,03","0,05","1491,09"
1384,11.07.2024 19:00:00,"23,20","0,03","0,05","1491,34"
1385,11.07.2024 21:00:00,"23,14","0,03","0,05","1491,17"
1386,11.07.2024 23:00:00,"23,02","0,03","0,05","1490,83"
1387,12.07.2024 01:00:00,"22,73","0,03","0,05","1489,99"
1388,12.07.2024 03:00:00,"22,41","0,03","0,05","1489,05"
1389,12.07.2024 05:00:00,"22,12","0,03","0,05","1488,19"
1390,12.07.2024 07:00:00,"21,91","0,03","0,05","1487,58"
1391,12.07.2024 09:00:00,"21,85","0,03","0,05","1487,41"
1392,12.07.2024 11:00:00,"21,88","0,03","0,05","1487,50"
1393,12.07.2024 13:00:00,"22,06","0,03","0,05","1488,02"
1394,12.07.2024 15:00:00,"22,26","0,03","0,05","1488,62"
1395,12.07.2024 17:00:00,"22,64","0,03","0,05","1489,73"
1396,12.07.2024 19:00:00,"22,99","0,03","0,05","1490,75"
1397,12.07.2024 21:00:00,"23,11","0,03","0,05","1491,09"
1398,12.07.2024 23:00:00,"23,02","0,02","0,02","1490,82"
1399,13.07.2024 01:00:00,"22,93","0,03","0,05","1490,58"
1400,13.07.2024 03:00:00,"22,85","0,03","0,05","1490,33"
1401,13.07.2024 05:00:00,"22,76","0,03","0,05","1490,07"
1402,13.07.2024 07:00:00,"22,61","0,03","0,05","1489,65"
1403,13.07.2024 09:00:00,"22,50","0,03","0,05","1489,31"
1404,13.07.2024 11:00:00,"22,41","0,03","0,05","1489,05"
1405,13.07.2024 13:00:00,"22,50","0,03","0,05","1489,31"
1406,13.07.2024 15:00:00,"22,58","0,03","0,05","1489,56"
1407,13.07.2024 17:00:00,"22,70","0,03","0,05","1489,90"
1408,13.07.2024 19:00:00,"23,11","0,03","0,05","1491,09"
1409,13.07.2024 21:00:00,"23,17","0,03","0,05","1491,25"
1410,13.07.2024 23:00:00,"23,08","0,03","0,05","1491,00"
1411,14.07.2024 01:00:00,"22,96","0,03","0,05","1490,66"
1412,14.07.2024 03:00:00,"22,85","0,03","0,05","1490,33"
1413,14.07.2024 05:00:00,"22,67","0,03","0,05","1489,82"
1414,14.07.2024 07:00:00,"22,53","0,03","0,05","1489,39"
1415,14.07.2024 09:00:00,"22,47","0,03","0,05","1489,22"
1416,14.07.2024 11:00:00,"22,47","0,03","0,05","1489,22"
1417,14.07.2024 13:00:00,"22,50","0,03","0,05","1489,31"
1418,14.07.2024 15:00:00,"22,53","0,03","0,05","1489,39"
1419,14.07.2024 17:00:00,"22,61","0,03","0,05","1489,65"
1420,14.07.2024 19:00:00,"22,79","0,03","0,05","1490,16"
1421,14.07.2024 21:00:00,"22,91","0,03","0,05","1490,50"
1422,14.07.2024 23:00:00,"22,93","0,03","0,05","1490,58"
1423,15.07.2024 01:00:00,"22,88","0,03","0,05","1490,41"
1424,15.07.2024 03:00:00,"22,79","0,03","0,05","1490,16"
1425,15.07.2024 05:00:00,"22,73","0,03","0,05","1489,99"
1426,15.07.2024 07:00:00,"22,67","0,03","0,05","1489,82"
1427,15.07.2024 09:00:00,"22,67","0,03","0,05","1489,82"
1428,15.07.2024 11:00:00,"22,67","0,03","0,05","1489,82"
1429,15.07.2024 13:00:00,"22,67","0,03","0,05","1489,82"
1430,15.07.2024 15:00:00,"22,73","0,03","0,05","1489,99"
1431,15.07.2024 17:00:00,"22,96","0,03","0,05","1490,66"
1432,15.07.2024 19:00:00,"23,20","0,03","0,05","1491,34"
1433,15.07.2024 21:00:00,"23,23","0,03","0,05","1491,42"
1434,15.07.2024 23:00:00,"23,20","0,03","0,05","1491,34"
1435,16.07.2024 01:00:00,"23,11","0,02","0,02","1491,07"
1436,16.07.2024 03:00:00,"22,99","0,03","0,05","1490,75"
1437,16.07.2024 05:00:00,"22,91","0,03","0,05","1490,50"
1438,16.07.2024 07:00:00,"22,82","0,03","0,05","1490,24"
1439,16.07.2024 09:00:00,"22,70","0,03","0,05","1489,90"
1440,16.07.2024 11:00:00,"22,79","0,03","0,05","1490,16"
1441,16.07.2024 13:00:00,"22,99","0,03","0,05","1490,75"
1442,16.07.2024 15:00:00,"23,14","0,03","0,05","1491,17"
1443,16.07.2024 17:00:00,"23,14","0,03","0,05","1491,17"
1444,16.07.2024 19:00:00,"23,23","0,03","0,05","1491,42"
1445,16.07.2024 21:00:00,"23,31","0,03","0,05","1491,67"
1446,16.07.2024 23:00:00,"23,26","0,03","0,05","1491,50"
1447,17.07.2024 01:00:00,"23,23","0,03","0,05","1491,42"
1448,17.07.2024 03:00:00,"23,02","0,03","0,05","1490,83"
1449,17.07.2024 05:00:00,"23,05","0,03","0,05","1490,92"
1450,17.07.2024 07:00:00,"23,05","0,03","0,05","1490,92"
1451,17.07.2024 09:00:00,"22,99","0,03","0,05","1490,75"
1452,17.07.2024 11:00:00,"22,96","0,03","0,05","1490,66"
1453,17.07.2024 13:00:00,"23,02","0,03","0,05","1490,83"
1454,17.07.2024 15:00:00,"23,14","0,03","0,05","1491,17"
1455,17.07.2024 17:00:00,"23,37","0,03","0,05","1491,84"
1456,17.07.2024 19:00:00,"23,61","0,03","0,05","1492,50"
1457,17.07.2024 21:00:00,"23,75","0,03","0,05","1492,92"
1458,17.07.2024 23:00:00,"23,75","0,03","0,05","1492,92"
1459,18.07.2024 01:00:00,"23,61","0,03","0,05","1492,50"
1460,18.07.2024 03:00:00,"23,43","0,03","0,05","1492,00"
1461,18.07.2024 05:00:00,"23,20","0,03","0,05","1491,34"
1462,18.07.2024 07:00:00,"23,02","0,03","0,05","1490,83"
1463,18.07.2024 09:00:00,"22,93","0,03","0,05","1490,58"
1464,18.07.2024 11:00:00,"22,99","0,03","0,05","1490,75"
1465,18.07.2024 13:00:00,"23,14","0,03","0,05","1491,17"
1466,18.07.2024 15:00:00,"23,26","0,03","0,05","1491,50"
1467,18.07.2024 17:00:00,"23,40","0,03","0,05","1491,92"
1468,18.07.2024 19:00:00,"23,46","0,02","0,02","1492,07"
1469,18.07.2024 21:00:00,"23,52","0,02","0,02","1492,24"
1470,18.07.2024 23:00:00,"23,49","0,03","0,05","1492,17"
1471,19.07.2024 01:00:00,"23,34","0,03","0,05","1491,75"
1472,19.07.2024 03:00:00,"23,08","0,03","0,05","1491,00"
1473,19.07.2024 05:00:00,"22,76","0,03","0,05","1490,07"
1474,19.07.2024 07:00:00,"22,44","0,03","0,05","1489,14"
1475,19.07.2024 09:00:00,"22,38","0,03","0,05","1488,96"
1476,19.07.2024 11:00:00,"22,41","0,03","0,05","1489,05"
1477,19.07.2024 13:00:00,"22,44","0,03","0,05","1489,14"
1478,19.07.2024 15:00:00,"22,47","0,03","0,05","1489,22"
1479,19.07.2024 17:00:00,"22,58","0,03","0,05","1489,56"
1480,19.07.2024 19:00:00,"22,76","0,03","0,05","1490,07"
1481,19.07.2024 21:00:00,"22,79","0,03","0,05","1490,16"
1482,19.07.2024 23:00:00,"22,76","0,03","0,05","1490,07"
1483,20.07.2024 01:00:00,"22,61","0,03","0,05","1489,65"
1484,20.07.2024 03:00:00,"22,44","0,03","0,05","1489,14"
1485,20.07.2024 05:00:00,"22,29","0,03","0,05","1488,71"
1486,20.07.2024 07:00:00,"22,12","0,03","0,05","1488,19"
1487,20.07.2024 09:00:00,"22,15","0,03","0,05","1488,28"
1488,20.07.2024 11:00:00,"22,20","0,03","0,05","1488,45"
1489,20.07.2024 13:00:00,"22,26","0,03","0,05","1488,62"
1490,20.07.2024 15:00:00,"22,47","0,03","0,05","1489,22"
1491,20.07.2024 17:00:00,"22,70","0,03","0,05","1489,90"
1492,20.07.2024 19:00:00,"22,82","0,03","0,05","1490,24"
1493,20.07.2024 21:00:00,"22,88","0,03","0,05","1490,41"
1494,20.07.2024 23:00:00,"22,79","0,03","0,05","1490,16"
1495,21.07.2024 01:00:00,"22,67","0,03","0,05","1489,82"
1496,21.07.2024 03:00:00,"22,58","0,03","0,05","1489,56"
1497,21.07.2024 05:00:00,"22,55","0,03","0,05","1489,48"
1498,21.07.2024 07:00:00,"22,50","0,03","0,05","1489,31"
1499,21.07.2024 09:00:00,"22,44","0,03","0,05","1489,14"
1500,21.07.2024 11:00:00,"22,38","0,03","0,05","1488,96"
1501,21.07.2024 13:00:00,"22,35","0,03","0,05","1488,88"
1502,21.07.2024 15:00:00,"22,44","0,03","0,05","1489,14"
1503,21.07.2024 17:00:00,"22,47","0,03","0,05","1489,22"
1504,21.07.2024 19:00:00,"22,44","0,03","0,05","1489,14"
1505,21.07.2024 21:00:00,"22,35","0,03","0,05","1488,88"
1506,21.07.2024 23:00:00,"22,26","0,03","0,05","1488,62"
1507,22.07.2024 01:00:00,"22,20","0,03","0,05","1488,45"
1508,22.07.2024 03:00:00,"22,03","0,03","0,05","1487,93"
1509,22.07.2024 05:00:00,"21,82","0,03","0,05","1487,32"
1510,22.07.2024 07:00:00,"21,65","0,03","0,05","1486,80"
1511,22.07.2024 09:00:00,"21,62","0,03","0,05","1486,71"
1512,22.07.2024 11:00:00,"21,62","0,03","0,05","1486,71"
1513,22.07.2024 13:00:00,"21,68","0,03","0,05","1486,89"
1514,22.07.2024 15:00:00,"21,68","0,03","0,05","1486,89"
1515,22.07.2024 17:00:00,"21,71","0,03","0,05","1486,97"
1516,22.07.2024 19:00:00,"21,71","0,03","0,05","1486,97"
1517,22.07.2024 21:00:00,"21,79","0,03","0,05","1487,23"
1518,22.07.2024 23:00:00,"21,74","0,03","0,05","1487,06"
1519,23.07.2024 01:00:00,"21,59","0,03","0,05","1486,62"
1520,23.07.2024 03:00:00,"21,41","0,03","0,05","1486,09"
1521,23.07.2024 05:00:00,"21,24","0,03","0,05","1485,56"
1522,23.07.2024 07:00:00,"21,12","0,03","0,05","1485,21"
1523,23.07.2024 09:00:00,"21,24","0,03","0,05","1485,56"
1524,23.07.2024 11:00:00,"21,50","0,03","0,05","1486,36"
1525,23.07.2024 13:00:00,"21,62","0,03","0,05","1486,71"
1526,23.07.2024 15:00:00,"21,82","0,03","0,05","1487,32"
1527,23.07.2024 17:00:00,"21,88","0,03","0,05","1487,50"
1528,23.07.2024 19:00:00,"21,85","0,03","0,05","1487,41"
